Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Last Resort,Papa Roach,loneliness,True,1759,"Cut my life into pieces, this is my last resort
Suffocation, no breathing
Don't give a fuck if I cut my arm bleeding
This is my last resort

Cut my life into pieces
I've reached my last resort
Suffocation, no breathing
Don't give a fuck if I cut my arm bleeding
Do you even care if I die bleeding?
Would it be wrong, would it be right?
If I took my life tonight? Chances are that I might
Mutilation out of sight
And I'm contemplatin' suicide

'Cause I'm losin' my sight, losin' my mind
Wish somebody would tell me I'm fine
Losin' my sight, losin' my mind
Wish somebody would tell me I'm fine

I never realized I was spread too thin
'Til it was too late and I was empty within
Hungry, feeding on chaos and livin' in sin
Downward spiral, where do I begin?
It all started when I lost my mother
No love for myself, and no love for another
Searchin' to find a love upon a higher level
Findin' nothin' but questions and devils

'Cause I'm losin' my sight, losin' my mind
Wish somebody would tell me I'm fine
Losin' my sight, losin' my mind
Wish somebody would tell me I'm fine

Nothing's alright, nothing is fine
I'm runnin' and I'm cryin'
I'm cryin', I'm cryin', I'm cryin'
I'm cryin'
I can't go on living this way

Cut my life into pieces
This is my last resort
Suffocation, no breathing
Don't give a fuck if I cut my arm bleeding
Would it be wrong, would it be right?
If I took my life tonight? Chances are that I might
Mutilation out of sight
And I'm contemplating suicide

'Cause I'm losin' my sight, losin' my mind
Wish somebody would tell me I'm fine
Losin' my sight, losin' my mind
Wish somebody would tell me I'm fine

Nothing's alright, nothing is fine
I'm runnin' and I'm cryin'
I can't go on living this way
Can't go on
Living this way
Nothing's alright"
Numb,Linkin Park,perseverance,True,1451,"I'm tired of being what you want me to be
Feeling so faithless, lost under the surface
I don't know what you're expecting of me
Put under the pressure of walking in your shoes

Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow

I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

Can't you see that you're smothering me?
Holding too tightly, afraid to lose control
'Cause everything that you thought I would be
Has fallen apart, right in front of you

Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow
And every second I waste is more than I can take

I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

And I know
I may end up failing too
But I know
You were just like me with someone disappointed in you

I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

I've become so numb, I can't feel you there
I'm tired of being what you want me to be
I've become so numb, I can't feel you there
I'm tired of being what you want me to be"
An alle Ladies, Ohrbooten, lovemaking,True,1263,"Ick muss gestehn, Frauen kick ick gerne an! (Un?)
Mit ihnen reden, ey, das könnt ick stundenlang! (Un?)
Gelegen häng' ick gerne noch wat ran!
Für's Überleben gehts doch manchma' nur um Paarungsdrang!
Ick find et toll, wie Gott det jemacht hat!
Ey, det is voll die allerbeste Machart!
Von wegen Team, wa?
Ey, dat klappt doch prima!
Jedes Mädel veredelt einfach ma' det Raumklima

Ey, dieses Lied geht an alle Ladies, die's so gibt!
Wir schicken Grüße raus
An jede süße Maus
An alle Chicas
Und sweeten Senioritas
Dank weiblicher Geschöpfe schöpf' ich Lebenskraft
Schlürfe Lebenssaft, danke, dass ick det erleben darf!
Wie es sich erlesen hat, euer Wesen hat mich so oft verzaubert! Oh, ja!
Ey, so manch eine Frau hat 'ne Brauart, die powert
So manch eine Braut hat ne Bauart
Wo ick ""wow"" sag'
Ick kann nur noch stau'n
Kann nur noch schau'n
Kieken, ob ich bleibe oder abhau'n

Ick bin 'n Mann und dann und wann 'n kleener Junge
Und willste mit mir knutschen, oh man, dann mit Zunge!
Woll wa paffen oder zieh'n wa auf Lunge?
Spiel'n wa mit Bluffen oder lieben uns zu Grunde?
Ick weeß nur: Beziehung hin, Beziehung her -
Ick mag se sehr, je mehr ich mit dem weiblichen Geschlecht verkehr'
Jetz ma ehrlich: Ohne Fraun wär' dat Leben so spärlich, und halb so jefährlich!"
Selbstbefriedigung, Trailerpark, selfdetermination,True,2635,"In einer seltsamen Nacht, ich war schon elf Tage wach
Hab' ich aus Mangel an Gesellschaft mich selbst klargemacht
An der Hotelbar mit Schnaps und ein paar schlechten Sprüchen
War ich irgendwann bereit, mit mir ins Bett zu hüpfen
Und ich hab' mich hart genommen, das Gegenteil von einem
Zahn gewonnen, jetzt bin ich gezeichneter als Marvel-Comics
Jetzt hab' ich alle meine Spiegel zertreten
Denn ich fühle mich benutzt und will mich nie wieder seh'n! (Oh)

Online-Pokerabend, ey, ich habe das Cash
Jetzt auf die Straße gesetzt wie die damalige Ex
Doch verliere, und bevor ich noch 'nen Schein verbrate
Hör' ich lieber mit dem Pokern auf und calle ein paar Damen
Doch keine geht ran, ey, was 'ne Scheiße! Verdammt, Mann
Ich brauche keine Weiber, ich nehm's in die eigene Hand
Ey, 2 Girls 1 Cup, Mann, ich kack' auf die Hoes
Denn ich will einen Bambi für Masturbation!

Das Leben ist kein Tanzverein
Am Ende bist du ganz allein
Schnall die Melkmaschine um
Selbstbefriedigung
Denn das Leben ist kein Tanzverein
Am Ende ist es Handarbeit
Selbst mein Opa liebt Onanie (Yeah)

Sie sagt, sie kann mit mir auf keinen Fall die Zukunft verbring'n
Nur weil in ihrem Biomüsli meine Fußnägel sind
Und in unsrer Badewanne ein paar Blutegel schwimm'n
Ach, die Groupies fick' ich nur aus rein beruflichen Gründen (Timä)
Die Beziehung war zuletzt sowieso immer nur Stress
Spiele jetzt mit anderen Hoes katholisches Roulette (Hihi)
Und ich bin mir nicht ganz sicher, doch ich glaube fast, ich hab'
Lieber einen Schwanz in der Hand als eine Taube auf dem Dach (Bitch)

Es ist wirklich wahr, Schatz, ich ficke mich selbst
Du kannst ein Buch lesen oder uns 'ne Pizza bestell'n
Baby, bitte, pack deine Muschi weg, ich will kein'n Sex
Damit ich nicht schwanger werde, fress' ich dir die Pille weg
Das Leben ist kein
 Chatroulette
Entsetzte Blicke deiner Fam, ich wichse vor der Cam
Dass ich dir nicht fremdgegangen bin, ist echt ganz schön gelogen
Ich hab' meine linke Hand mit meiner rechten Hand betrogen

Das Leben ist kein Tanzverein
Am Ende bist du ganz allein
Schnall die Melkmaschine um
Selbstbefriedigung
Denn das Leben ist kein Tanzverein
Am Ende ist es Handarbeit
Selbst mein Opa liebt Onanie (Yeah)

Wenn du Unterstützung suchst, dreh'n sie dir den Rücken zu
Doch sind im Baum die Früchte gut, dann schüttelst du, dann schüttelst du
Wenn du Unterstützung suchst, dreh'n sie dir den Rücken zu
Doch sind im Baum die Früchte gut, dann schüttelst du

Das Leben ist kein Tanzverein
Am Ende bist du ganz allein
Schnall die Melkmaschine um
Selbstbefriedigung
Denn das Leben ist kein Tanzverein
Am Ende ist es Handarbeit
Selbst mein Opa liebt Onanie (Yeah)"
House of the Rising Sun, The Animals, perseverance,True,723,"There is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And, God, I know I'm one

My mother was a tailor
She sewed my new blue jeans
My father was a gamblin' man
Down in New Orleans

Now the only thing a gambler needs
Is a suitcase and a trunk
And the only time he's satisfied
Is when he's all drunk


Oh, mother, tell your children
Not to do what I have done
Spend your lives in sin and misery
In the House of the Rising Sun

Well, I got one foot on the platform
The other foot on the train
I'm goin' back to New Orleans
To wear that ball and chain

Well, there is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And, God, I know I'm one"
Clandestina, Salar, lovemaking,True,1992,"Clandestino
Perché senza soggiorno
Perché senza la mamma
Perché senza ritorno
Clandestino
Io voglio diventare ricco
Faccio contenta la mama
Senza cadere a picco

Champs-Élysées مخك في البلاد و قلبك في
رايح بين الاوراق و بين الحومة ديفيزاي
GPS على ضهرك تمشي من غير sacs à dos
Les CRS هايم في الكياس خايف من
ولاد بلادك برشة نفسي لا يرحم من مات
روحي روحي لا تقلي بن عمي من لبلاد
رضيت بالغربة و البرد الوحش ولا الاذى
تفيق على صوت الكنيسية متوحش الأذان
Kebab sauce algérienne في الصباح دهان
La classe à l'italienne تحلم Heineken سكرة
قالو جاي من البلاد قالو عليك بليدار
مايكلش الحلوف اما يخمم كي الكفار
اللغة عربيّة والديكور فرنسيس
تحب تجيب طوالك جيب الدينار بالدوفيس
كلّمني على 06 تو نقولك وكري وكري
عربي هايم بين حيوط بلادي العكري

Clandestino
Perché senza soggiorno
Perché senza la mamma
Perché senza ritorno
Clandestino
Io voglio diventare ricco
Faccia contenta la mama
Senza cadere a picco

Sono venuto in Italia, venuto da piccolo
Arabo in Italia, quello che dicono
Scappato dal paese, su una barca
شفت على عينايا ولاد بلادي كيفاش غارقة
C'è chi s'è salvato, c'è chi è morto
C'è chi è annegato, senza ritorno
Buongiorno l'Italia, ciao la Tunisia
هارب من لبلاد و من ما تراك البوليسيا
Mi sono arrangiato, ho sbagliato
Mi hanno taggato, per maleducato
Io sono cresciuto, ho pagato
Lbateau فوق bil baniolaاليوم نروح لأمي
Non devo dire, grazie a nessuno
Perché la mia vita, l'ho fatta da solo
E quando da bimbo, tu aspettavi il regalo
Io ero fuori a raccogliere il denaro

Clandestino
Perché senza soggiorno
Perché senza la mamma
Perché senza ritorno
Clandestino
Io voglio diventare ricco
Faccio contenta la mama
Senza cadere a picco
(x4)
Pensami, 
Pensami
 (x3)
Che io penso a te
(x2)
Clandestino
Perché senza soggiorno
Perché senza la mamma
Perché senza ritorno
Clandestino
Io voglio diventare ricco
Faccio contenta la mama
Senza cadere a picco

Non devo dire, grazie a nessuno
Perché la mia vita, l'ho fatta da solo
E quando da bimbo tu aspettavi il regalo
Io ero fuori, a raccogliere il denaro"
All the Things She Said, t.A.T.u., lovemaking,True,2790,"All the things she said, all the things she said
Runnin' through my head, runnin' through my head
Runnin' through my head
All the things she said, all the things she said
Runnin' through my head, runnin' through my head
All the things she said (All the things she said)
This is not enough
 (
Enough, enough, enough
)

I'm in serious shit, I feel totally lost
If I'm asking for help, it's only because
Being with you has opened my eyes
Could I ever believe such a perfect surprise?
I keep asking myself, wondering how
I keep closing my eyes, but I can't block you out
Wanna fly to a place where it's just you and me
Nobody else, so we can be free
(
Nobody else, so we can be free
)

All the things she said, all the things she said
Runnin' through my head, runnin' through my head
Runnin' through my head
All the things she said, all the things she said
Runnin' through my head, runnin' through my head
All the things she said (All the things she said)
This is not enough (
Я сошла с ума, ма
)
This is not enough
 (All the things she said, all the things she said)

All the things she said, all the things she said
All the things she said, all the things she said
All the things she said


And I'm all mixed up, feeling cornered and rushed
They say it's my fault, but I want her so much
Wanna fly her away where the sun and rain
Come in over my face, wash away all the shame
When they stop and stare, don't worry me
'Cause I'm feeling for her what she's feeling for me
I can try to pretend, I can try to forget
But it's driving me mad, going out of my head

All the things she said, all the things she said
Runnin' through my head, runnin' through my head
Runnin' through my head
All the things she said, all the things she said
Runnin' through my head, runnin' through my head
All the things she said (All the things she said)
This is not enough (
Я сошла с ума, ма
)
This is not enough

All the things she said, all the things she said
All the things she said, all the things she said
All the things she said, all the things she said
All the things she said, all the things she said
Things she said
All the things she said, all the things she said

Mother lookin' at me
Tell me, ""What do you see?""
Yes, I've lost my mind
Daddy lookin' at me
Will I ever be free?
Have I crossed the line?

All the things she said, all the things she said
Runnin' through my head, runnin' through my head
Runnin' through my head
All the things she said, all the things she said
Runnin' through my head, runnin' through my head
All the things she said (All the things she said)
This is not enough (
Я сошла с ума, ма
)
This is not enough

All the things she said, all the things she said
All the things she said, all the things she said
All the things she said, all the things she said
All the things she said"
Kokain, Hannes Wader, loneliness,True,2480,"Ich kam von Frankfurt nach Berlin
Drei Koffer voll mit Kokain –
Cocaine, all around my brain!
Hallo Taxi, schnell zum Ku'damm, Ecke Tauentzien
Meine Frau und meine Kinder schrei'n nach Kokain –
Cocaine, all around my brain!
Hm, hm, hmm!
Oh, Mama, komm schnell her
Halt mich fest, ich kann nicht mehr –
Cocaine, all around my brain!
Meine Frau heisst Evelyn
Ich weiss nicht, liebt sie mich oder mehr mein Kokain –
Cocaine!
""Liebster"", sagt sie, ""Rate mal, was kitzelt so schön
In der Nase, schmeckt nach Scheisse, wirkt wie Arsen?"" –
Cocaine, all around my brain!
Hm, hm, hmm!
Oh, Mama, komm schnell her
Halt mich fest, ich kann nicht mehr –
Cocaine, all around my brain!
Mein Sohn ist zwölf und ewig angetörnt
Ich verbiet' es ihm, damit er endlich laufen lernt –
Cocaine, all around my brain!
Seit gestern weiss er endlich, wer ich bin
Wenn er mich sieht, dann ruft er: ""Pappa, hattu Kokain?"" –
Cocaine, all around my brain!
Hm, hm, hmm!
Halt mich fest, ich kann nicht mehr –
Cocaine, all around my brain!
Meine kleine Tochter ist jetzt grad'
Auf 'nem Trip, den sie letztes Jahr schon eingepfiffen hat –
Cocaine, all around my brain!
Sie sieht aus, als wär' sie dreissig
Und sie macht auf zwanzig, dabei ist sie acht –
Cocaine, all around my brain!
Hm, hm, hmm!
Oh, oh, Mama, komm schnell her
Halt mich fest, ich kann nicht mehr –
Cocaine, all around my brain!
Meine Tante dealt seit einem Jahr
Seitdem geht sie über Leichen, fährt 'nen Jaguar –
Cocaine, all around my brain!
Immer wenn sie kommt, bringt sie ein Stückchen Shit
In der Radkappe für die Kinder mit –
Cocaine, all around my brain!
Hm, hm, hmm!
Oh, oh, Mama, komm schnell her
Halt mich fest, ich kann nicht mehr –
Cocaine, all around my brain!
Mein Onkel kam vom Alkohol zum Kokain
Jetzt will er sich das Kokain mit Schnaps entzieh'n –
Cocaine, all around my brain!
Seit gestern liegt er im Delirium
Ab morgen steigt er wieder auf die Droge um –
Cocaine, all around my brain!
Hm, hm, hmm!
Oh, Mama, komm schnell her
Halt mich fest, ich kann nicht mehr –
Cocaine, all around my brain!
Opa hat den Gilb, wartet auf den Tod
Freut sich auf Jimi Hendrix und den Lieben Gott –
Cocaine, all around my brain!
Oma geht es augenblicklich auch nicht gut
Seit ihrem letzten Flash spuckt sie nur noch Blut –
Cocaine!
Ich merke schon, dass ich jetzt aufhör'n muss –
Oh, Mama, Mama, Mama, komm mach mir 'nen Schuss
Mit Morphium und Heroin
Opium und Drosamin
Oder gib mir Lysergsäurediäthylamid
Mescalin und Nepalshit!
La, la, la ..."
Blah Blah Blah, Armin van Buuren, party,True,1120,"All we ever hear from you is blah blah blah
So, all we ever do is go ja ja ja
And we don't even care about what they say cause it's
Ja ja ja ja
Blah blah blah blah
All we ever hear from you is blah blah blah
So, all we ever do is go ja ja ja
And we don't even care about what they say cause it's
Ja ja ja ja
Blah blah blah blah

All we ever hear from you is blah blah blah
Blah blah blah
Blah blah blah
Blah blah blah
Blah blah blah
Blah blah blah
Blah blah blah

All we ever hear from you is blah blah blah
So, all we ever do is go ja ja ja
And we don't even care about what they say cause it's
Ja ja ja ja
Blah blah blah blah
All we ever hear from you is blah blah blah
So, all we ever do is go ja ja ja
And we don't even care about what they say cause it's
Ja ja ja ja
Blah blah blah blah

All we ever hear from you is blah blah blah
So, all we ever do is go ja ja ja
And we don't even care about what they say cause it's
Ja ja ja ja
Blah blah blah blah
All we ever hear from you is blah blah blah
So, all we ever do is go ja ja ja
And we don't even care about what they say cause it's
Ja ja ja ja
Blah blah blah blah"
Like mich am Arsch, Deichkind, perseverance,True,2618,"Danke für den Kommentar, das gefällt mir
Like mich am Arsch - Dadadi dadada
Kannst mich gern' mal dran liken
Danke für die Petition, ich bin raus hier
Like mich am Arsch - Dadadi dadada
Kannst mich gerne begleiten

Stern App, Bahn App, Tier Apps, Skype App
Vine App, interessiert mich ein'n Scheißdreck
Schreib' es auf einen Zettel drauf, was du vergisst (Ah)
Was war nochmal der Suchbegriff? (Hä?)
Ich stecke meinen Avatar in die Tonne
Sascha Lobo my ass, Peter Lustig: ich komme! (Wouh)
Über Meinungen lässt sich generell streiten
Wie viel' Petitionen soll ich denn noch unterschreiben?!

Gefällt mir, dass es ein Mädchen wird (Ne)
Shitstorm Angriff, parainstalliert (Oh)
Gefällt mir, riesen Oktopus entdeckt
Liking button, scroll to the next (Nein)
Gefällt mir, der neue Fixie Store
Warum hab ich's geliked? Ich verabscheue Sport
Gefällt mir, dass dir das nicht gefällt (Ah)
Klappe zu, Stecker ziehen, raus in die Welt
(Tschüss, Ciao)

Danke für den Kommentar, das gefällt mir
Like mich am Arsch - Dadadi dadada
Kannst mich gern' mal dran liken
Danke für die Petition, ich bin raus hier
Like mich am Arsch - Dadadi dadada
Kannst mich gerne begleiten

Folgen, posten, hiden, hosten
Ich muss in's Netz, bin am verdursten
Ich muss Freunde filtern, Bild aus, Bild an
Single-Hunter sind am wildern
Ich muss Jesus liken, Learjets ordern
Styles und neue Statements fordern
Spiel'n im Team und stream'n und schwärm'n
Random Standpunkt, danke gern

Gefällt mir, dass du Proteste liebst
Dass du gar nicht trinkst und doch Bukowski liest
Gefällt mir, Grüße aus der Folterkammer
Toll du bist schwanger, voll der Hammer (Yeah)
Gefällt mir, der Typ hat sich echt vollgespritzt
Meine Timeline war gestern voll damit
Gefällt mir, was meinst du mit Schaden?
Ist doch sein Problem, er hat es selbst hochgeladen (Ja!)

Danke für den Kommentar, das gefällt mir
Like mich am Arsch - Dadadi dadada
Kannst mich gern' mal dran liken
Danke für die Petition, ich bin raus hier
Like mich am Arsch - Dadadi dadada
Kannst mich gerne begleiten

Like mich am Arsch
Like mich am Arsch

Gefällt mir, wer da gestorben ist
Schon wieder einer über'n Jordan (Rest in peace)
Gefällt mir, dein neues Tattoo am Arm
Guck mal hier, das süße Lamababy, wie es zahnt
Gefällt mir, deine neuen Pics von Gestern
Mit deinen Schwestern, lädt ein zum lästern
Gefällt mir, dass du and'rer Meinung bist
Komm schon, hab' mich nur ein bisschen eingemischt

Danke für den Kommentar, das gefällt mir
Like mich am Arsch - Dadadi dadada
Kannst mich gern' mal dran liken
Danke für die Petition, ich bin raus hier
Like mich am Arsch - Dadadi dadada
Kannst mich gerne begleiten"
Get It Right, Ferdinand fka Left Boy, party,False,0,
Stadtaffe, Peter Fox, selfdetermination,True,2476,"In einer Stadt voller Affen bin ich der King
Weil ich mit schiefer Grimasse für die Massen sing'
Die Weibchen kreisch'n, alle Affen spring'n
Schönes Ding, dass ich der angesagte Affe bin (Wouh)
Ich häng' ab, hab' 'n Hammer-Tag
'n paar Primaten und ein Fass Havana Club
Ich pose', hab' Stil vor der Kamera
Und verdien' viel Banana (Na-na-na-na), yeah
Mit meiner Affenpower zelebrier' ich Gassenhauer
Bräute kriegen Nackenschauer, ihre Macker macht das sauer
Sie macht 'n Kussmund, ich schmeiß' für sie 'n Bus um
Steh' in der Sonne und trommel' auf der Brust rum
Rotes Fell, dicker Kopf, seh' aus wie 'n junger Gott (Wouh)
Mütter schließen ab, Stuten flieh'n im Galopp
Ich seh' 'ne blonde Frau, klau' sie vom Balkon
Und sie krault mich all night long

Alles ist bunt, laut und blinkt
Stadt voller Affen ist voll und stinkt
Smog in den Lungen, bin drauf und grins'
Ich steige auf ein Haus und ihr hört mich sing'n
Alles ist bunt, laut und blinkt
Stadt voller Affen ist voll und stinkt
Wir feiern ohne Grund, komm, rauch und trink
Die Party ist gelung'n, wir sind taub und blind

In einer Stadt voller Affen ist es laut und stinkt
Alles blinkt, man wird taub und blind
Wir feiern ausgelassen, ich rauch' und trink', yeah
Affen feiern auch, wenn sie traurig sind
Durch die Stadt weht ein rauer Wind
Man trifft Rudel junger Hunde, die sauer sind
Sie haben zu viel Zeit, die Kläffer such'n Streit
Ich seh' zu, dass ich bei drei auf der Mauer bin
Tausend Tonnen Taubenshit, alles grau und versifft
Jeden Müll ins Maul gekippt
Die Affen werden faul und dick
Du bist nicht fit, dann wirst du gefress'n
Ungekaut, kurz verdaut und für immer vergess'n
Ist mir egal, ich kann nicht mit dem Dreck
Und ohne kann ich auch nicht
Bin gut drauf, wie 'ne Horde Kinder ohne Aufsicht
Nervt mich der Lärm, thron' ich aufm Fernsehturm
Und genieß' die Aussicht

Alles ist bunt, laut und blinkt
Stadt voller Affen ist voll und stinkt
Smog in den Lungen, bin drauf und grins'
Ich steige auf ein Haus und ihr hört mich singen
Alles ist bunt, laut und blinkt
Stadt voller Affen ist voll und stinkt
Wir feiern ohne Grund, komm rauch und trink
Die Party ist gelung'n, wir sind taub und blind

Geht ihm aus der Flugbahn
Er schwingt um'n Block, muss Platz genug hab'n
Er klaut den Shops die Neonbuchstab'n
Schreibt in die Nacht seinen Vor- und Zunam'n
Von Neukölln bis rauf zum Ku'damm (Hey)
Macht er den Affen und ihr wollt Zugab'n
Ein Primat muss kein'n Beruf hab'n
Ein Stadtaffe muss die Stadt im Blut hab'n"
Auseinanda, 257ers, party,True,2946,"Okay, der Pegel, er steigt, bring die Mädels zum Schrei'n
Seit Medusa ihn sah, ist mein Penis aus Stein
Im Gegensatz zu vorher ist das ekelig weich
Gib mir E's, gib mir Schnee, gib mir Kekse und Wein
Wenn ich nicht den Dicksten haben sollte, red' ich's mir ein
Um 'nen guten Part zu schreiben ist mein Schädel zu klein
Gib mir 'nen Säbel, ich teil dein Scheiß-Leben in zwei
Und erledige es dann, yeah, schwedische Rhymes
40 Grad im Schatten, doch ich crem' mich nicht ein
(Gangster), nicht einmal meine Seele ist mein
(Selfmade), wer anders hätt' uns eh nicht gesignt
Ich schäm' mich am Mic, weil mir fehlt eine Line
Yeah, mein Penis magnetisch, dein schäbiges Weib
Trägt den Gril in der Fresse, jetzt bläst sie mir ein'
Ich versteh' diesen Hype nicht, wie jeder den Mike
Als ich geboren wurden, wurden grad' die Schläge verteilt

Wer will frische Kekse, ham' wir
Grade erst gebacken, Vorsicht
Finger nicht verbrennen, die sind
Heiß, Scheiß, heiß
Mit übelst dicken Mandelstückchen
Und Schokolade auch dabei
Wir ham' auch lecker Sojakekse
Hast du Laktoseunverträglichkeit
Wir nehmen alles auseinana
Nanananananana
Nanananananananana
Nananananananananananander (AKK!)
Wir nehmen alles auseinana
Nanananananana
Nanananananananana
Nananananananananananander

Lehnt euch zurück, genießt die Show
(hey, sind das nicht die Hurensöhne aus FAVs Video)
Ihr werdet uns nie wieder los, wir sind klinisch schon tot
Würden gern and're Mucke machen, doch dafür ist Shneezin zu doof
Ich spiele mit Koks, Riesenportion
Oder liege nur so auf einer Wiese und flow
Ihr tickt nicht mehr richtig wie ein Dealer mit Sohn
Feier S.I.D.O. in mei'm geleasten Peugeot
(aber warum nennst du dich denn Hurensohn, das mag ich nicht so)
Sorry, bin ich so von mei'm Vati gewohnt
Jetzt bin ich mal dran mit Fragen, warum fragst du so doof
Zieh den FAV-Pulli aus, Mann, sonst schlag' ich dich tot
Ich hab kein bisschen Flow, meine Scheiße ist rot
Und Standard-Rapper dissen kann ich mir leisten wie Koks
Find euer'n Einheitsbrei doof, gib mir Schweinefleisch roh
Geh in Gelsenkirchen Croc holen im Meistertrikot


Und abgeh'n, Jewlz kommt mit Shneezin um die Ecke
Voller Speed und auf Tablette, aggressiver Blick und wetten
Noch 'n Jäger und der Jewlz haut mir den Kiefer aus der Fresse
Nenn es Alkohol, jetzt trink ich aus der Schnabeltasse Schnaps
Und danach rate, wat ich mach, ich weiß es selber nicht
Laber nur und warte, weil ich's sag, mach 'nen Harten und du Nase
Kriegst 'nen Spaten vor die Kappes, zack, und knips dir dein' Pillemann
Mit 'ner Kabelzange ab, yoah, ich bin lustig
Alter, fühl dich verarscht, ich geb hier den Ton an
Wie so'n Typ mit 'nem Stab, äh, Dirigent
Siggi penn ich ein beim Rappen auf dem übelsten Grad
Glühender Arsch, Dürüm zu scharf
Ich trag die pinken, weil die weißen Sachen schmutzig sind
Sieht scheiße aus, na und, du Pimmel, klemm dir ruhig das ernste Face
Ich weiß, dass du das lustig findest, Sexualität
(was?) Sexualität, let's Sexualität"
Lass liegen, Alligatoah, perseverance,True,2938,"Ich steppe in den Wald und lasse liegen, was mir aus der Hose plumpst
'Ne Packung Bifi, Batterien und Plutonium (Huch)
Ob teures Koberind oder ein neugeborenes Kind
Was einmal den Boden berührt hat, ist bedeutungslos und stinkt
Ich lass' es lieber liegen, lieber neue Waren statt verwahren
Nur muss ich jetzt beim Einkaufen Atemmaske tragen
Lieber liege ich im Gras, erfrischt den Geist, erfrischt die Lunge
Bis ich merke, ich liege in aufgeweichten Kippenstummeln
Hörst du nicht den Vogel singen, er zwitschert Lobeshymnen
Auf die Seen in denen sogar die Fische oben schwimmen
Hörst du nicht die schöne Möwe neben der Ölfabrik?
Ich würde gern verstehen, was sie sagt ""Töte mich!""

Fällt das Porzellan in den Sand und verdreckt
Lass liegen, lass liegen
Wenn dir der geröstete Panda nicht schmeckt
Lass liegen, lass liegen
Ich wurde heute morgen von 'nem Panzer geweckt
Lass liegen, lass liegen, lass liegen, lass liegen bleiben
Drunter lag ein Mann, der seine Hand nach uns streckt
Doch wir haben keinen Platz zu bieten, lass liegen

Bei so billigem Zeug ist es nicht nötig, meinen Kram zu schleppen
Nach meinem Picknick mit Friteusen und Massagesesseln
Man kann mich durch die Spur von leeren Plastikhüllen orten
Sie führt zum Mediamarkt, ich kaufe den Müll von morgen
Und lass ihn liegen, weil ich lieber in das Beachhotel geh
Guck' mal, Jutta, da schwimmt unsre alte Mikrowelle
Auch wenn wir sonst die Urlaubsreise klasse finden
Sollte man hier nicht das Leitungswasser trinken
Die Einheimischen strahlen hier, nur haben sie die Hände an den Rippen
Husten endlos lang und zittern, and're Länder, and're Sitten
Langsam brauch ich, auch wenn Umwelt leidet um den Preis zu retten
Dringend neue Gummistiefel, denn die Deiche brechen

Fällt das Porzellan in den Sand und verdreckt
Lass liegen, lass liegen
Wenn dir der geröstete Panda nicht schmeckt
Lass liegen, lass liegen
Ich wurde heute morgen von nem Panzer geweckt
Lass liegen, lass liegen, lass liegen, lass liegen bleiben
Drunter lag ein Mann, der seine Hand nach uns streckt
Doch wir haben keinen Platz zu bieten, lass liegen (Liegen, liegen)

La-lass liegen (Liegen, liegen)
La-lass, lie-lie-lie-liegen (Liegen, liegen)

Wie ein Boom, Boom-Boom-Boomerang
Ruf' ich in den Wald aber vergess', dass der auch rufen kann
Wie ein Boom, Boom-Boom-Boomerang
Ich werfe gerne weg, aber ich hab noch niemals gut gefang'
Wie ein Boom, Boom-Boom-Boomerang
Ruf' ich in den Wald aber vergess', dass der auch rufen kann
Wie ein Boom, Boom-Boom-Boomerangg
Ich werfe gerne weg, aber ich hab noch niemals gut gefangen
Wie ein Boomerang

Fällt das Porzellan in den Sand und verdreckt
Lass liegen (Wouh), lass liegen (Ah)
Wenn dir der geröstete Panda nicht schmeckt
Lass liegen, lass liegen
Ich wurde heute morgen von 'nem Panzer geweckt
Lass liegen, lass liegen, lass liegen, lass liegen bleiben
Drunter lag ein Mann, der seine Hand nach uns streckt
Doch wir haben keinen Platz zu bieten, lass liegen"
