Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Song 2,Blur,party,True,580,"Woo-hoo
Woo-hoo
Woo-hoo
Woo-hoo

I got my head checked
By a jumbo jet
It wasn't easy
But nothing is, no

(Woo-hoo) When I feel heavy metal
(Woo-hoo) And I'm pins and I'm needles
(Woo-hoo) Well, I lie and I'm easy
All of the time, but I'm never sure why I need you
Pleased to meet you

I got my head done
When I was young
It's not my problem
It's not my problem

(Woo-hoo) When I feel heavy metal
(Woo-hoo) And I'm pins and I'm needles
(Woo-hoo) Well, I lie and I'm easy
All of the time, but I'm never sure why I need you
Pleased to meet you

Yeah-yeah
Yeah-yeah
Yeah-yeah
Oh, yeah"
Why Can’t This Be Love,Van Halen,lovemaking,True,963,"Oh, here it comes
That funny feeling again
Winding me up inside
Every time we touch
Hey, I don't know
Oh, tell me where to begin
'Cause I never ever
Felt so much
Hey

And I can't recall
Any love at all
Oh, baby, this blows 'em all away

It's got what it takes
So tell me why can't this be love?
Straight from my heart
Oh, tell me why can't this be love?

I tell myself
Hey, only fools rush in
Only time will tell if we stand the test of time
All I know
You've got to run to win
And I'll be damned if I'll get
Hung up on the line, hey

No, I can't recall
Anything at all
Ah, baby, this blows 'em all away
Woo

It's got what it takes
So tell me why can't this be love?
You want it straight from the heart
Oh, tell me why can't this be love?


Woo, it's got what it takes
So tell me why can't this be love?
Straight from the heart
Tell me why can't this be love?

Baby, why can't this be love?
Got to know why can't this be love?
I wanna know why can't this be love?"
Easy Livin’,Uriah Heep,perseverance,True,778,"This is a thing I've never known before
It's called easy livin'
This is a place I've never seen before
And I've been forgiven

Easy livin'
And I've been forgiven
Since you've
Taken your place in my heart

Somewhere along the lonely road
I had tried to find ya
Day after day on that windy road
I had walked behind ya

Easy livin'
And I've been forgiven
Since you've
Taken your place in my heart

Waiting, watching
Wishing my whole life away
Dreaming, thinking
Ready for my happy day
And some easy livin'

Somewhere along the lonely road
I had tried to find you
Day after day on that windy road
I had walked right behind you

Easy livin'
And I've been forgiven
Since you've
Taken your place in my heart

Easy livin'
And I've been forgiven
Since you've
Taken your place in my heart"
Runaway,Bon Jovi,selfdetermination,True,1575,"On the street where you live
Girls talk about their social lives
They're made of lipstick, plastic, and paint
A touch of sable in their eyes
(All your life) All your life all you've asked
When's your daddy gonna talk to you?
But you were livin' in another world
Tryna get a message through

No one heard a single word you said
They shoulda seen it in your eyes
What was goin' 'round your head (Ooh-ooh)

Ooh, she's a little runaway
Daddy's girl learned fast
All those things she couldn't say
Ooh, she's a little runaway

Take a line every night, guaranteed to blow your mind
I see you out on the streets, callin' for a wild time
So you sit home alone, 'cause there's nothin' left that you can do
There's only pictures hung in the shadows left there to look at you

You know she likes the lights at night on the neon Broadway sign
She don't really mind, it's only love she hoped to find (Ooh-ooh)

Ooh, she's a little runaway
Daddy's girl learned fast
All those things she couldn't say
Ooh, she's a little runaway


No one heard a single word you said
They should've have seen it in your eyes (Seen it in your eyes)
What was going 'round your head

Ooh, she's a little runaway
Daddy's girl learned fast
All those things she couldn't say
Ooh, she's a little runaway
Daddy's girl learned fast
Now she works the night away

Oh, she's a little runaway
Run, run, run, run, run, a little runaway
(Daddy's girl learned fast all those things he couldn't say)
Ooh, she's a little runaway
Run, run, run, run, run, little runaway
(Daddy's girl learned fast, now she works the night away)"
New Age,Marion Roudette,heartbroken,True,1122,"If love was a word, I don't understand
Simplest sound, with four letters
Whatever it was, I'm over it now
With every day, it gets better (it gets better)

Are you loving the pain, loving the pain?
And with everyday, everyday
I try to move on
Whatever it was, whatever it was
There's nothing now
You changed
New Age

I'm walking away, from everything I had
I need a room with new colours
There was a time, when I didn't mind living the life of others

Are you loving the pain, loving the pain?
And with everyday, everyday
I try to move on
Whatever it was, whatever it was
There's nothing now
You changed
New Age

So much fire that it burned my wings
Her heat was amazing
Now I'm dreaming of the simple things
Old ways, erased

If love was a word, I don't understand
The simplest sound,with four letters

Are you loving the pain, loving the pain?
And with everyday, everyday
I try to move on
Whatever it was, whatever it was
There's nothing now
You changed
New Age
Are you loving the pain, loving the pain?
And with everyday, everyday
I try to move on
Whatever it was, whatever it was
There's nothing now
You changed
New Age"
When The Beat Drops Out,Marion Roudette,party,True,1813,"When the beat drops out
And the people gone
Will you still be there, still be there for me child
When the lights go out and the morning come
Will you still be there, still be there for me child
When the beat drops out

Life happens when you're making plans
Flying high and shaking hands
A song will write you, you don't write it
I, didn't mean to fall in love
Was rhythm that created us
I was running, we collided

Baseline, I will always make time
I just wanna know that feelings in your heart for me
Baseline, after all the great times
I just wanna know that feelings in your heart

When the beat drops out
And the people gone
Will you still be there, still be there for me child
When the lights go out and the morning come
Will you still be there, still be there for me child
When the beat drops out
And the people gone
Will you still be there, still be there for me child
When the lights go out and the morning come
Will you still be there, still be there for me child
When the beat drops out

With you, I found a new way to live
I see an alternative
Now we started, we can't stop it
I, I didn't mean to fall in love
Last thing I was thinking of
Was you and me but, we collided

Baseline, I will always make time
I just wanna know that feelings in your heart for me
Baseline, after all the great times
I just wanna know that feelings in your heart

When the beat drops out
And the people gone
Will you still be there, still be there for me child
When the lights go out and the morning come
Will you still be there, still be there for me child
When the beat drops out
And the people gone
Will you still be there, still be there for me child
When the lights go out and the morning come
Will you still be there, still be there for me child
When the beat drops out

When the beat drops out
When the beat drops out"
Something About Us,Daft Punk,lovemaking,True,460,"It might not be the right time
I might not be the right one
But there's something about us I want to say
'Cause there's something between us anyway

I might not be the right one
It might not be the right time
But there's something about us I've got to do
Some kind of secret I will share with you

I need you more than anything in my life
I want you more than anything in my life
I'll miss you more than anyone in my life
I love you more than anyone in my life"
Whole Lotta Love,Led Zeppelin,lovemaking,True,1327,"Aha

You need coolin'
Baby, I'm not foolin'
I'm gonna send ya
Back to schoolin'
Way down inside
Honey, you need it
I'm gonna give you my love
I'm gonna give you my love

Oh, wanna whole lotta love
Wanna whole lotta love
Wanna whole lotta love
Wanna whole lotta love

You've been learnin'
Baby, I been learnin'
All the good times
Baby, baby, I've been yearning
Way, way down inside
Uh, honey, you need it
I'm gonna give you my love, uh
I'm gonna give you my love, uh

Oh, whole lotta love
Wanna whole lotta love
Wanna whole lotta love
Wanna whole lotta love


Ah, ah, ah
Ah, ah, ah
Ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah (No, no, no, no)
Ah
Love
Love


You've been coolin'
Baby, I've been droolin'
All the good times
Baby, I've been misusin'
Way, way down inside
I'm gonna give you my love
I'm gonna give you every inch of my love
I'm gonna give you my love (Oh)
Yeah, alright, let's go (Ah)

Wanna whole lotta love
Wanna whole lotta love
Wanna whole lotta love
Wanna whole lotta love

Way down inside
Woman
You need
Love

My, my, my, my
My, my, my, my, oh
Shake for me, girl
I wanna be your backdoor man
Hey, oh
Hey, oh
Hey, oh
Ooh, oh
Oh, oh, oh, oh
Ooh, my, my baby
Keep it coolin', baby
I Keep it coolin', baby
I Keep it coolin', baby
I keep it coolin', baby
Ah, ah-oh"
Going To California,Led Zeppelin,selfdetermination,True,1052,"Spent my days with a woman unkind
Smoked my stuff and drank all my wine
Made up my mind to make a new start
Going to California with an achin' in my heart
Someone told me there's a girl out there
With love in her eyes and flowers in her hair

Took my chances on a big jet plane
Never let 'em tell you that they're all the same
Oh, the sea was red and the sky was grey
Wondered how tomorrow could ever follow today
The mountains and the canyons start to tremble and shake
The children of the sun begin to awake (Watch out)

Seems that the wrath of the gods
Got a punch on the nose and it's startin' to flow
I think I might be sinkin'
Throw me a line, if I reach it in time
I'll meet you up there
Where the path runs straight and high

To find a queen without a king
They say she plays guitar and cries and sings, ""La la la la""
Ride a white mare in the footsteps of dawn
Tryin' to find a woman who's never, never, never been born
Standin' on a hill in my mountain of dreams
Tellin' myself it's not as hard, hard, hard as it seems (Mm, ah)

Ah, ah, ah, ah"
Ramble On,Led Zeppelin,perseverance,True,1754,"The leaves are falling all around, time I was on my way
Thanks to you, I'm much obliged for such a pleasant stay
But now it's time for me to go, the autumn moon lights my way
For now I smell the rain, and with it pain, and it's headed my way
Ah, sometimes I grow so tired
But I know I've got one thing I got to do
Ramble on, and now's the time, the time is now
To sing my song, I'm going 'round the world, I gotta find my girl
On my way, I've been this way ten years to the day
Ramble on, gotta find the queen of all my dreams

Got no time to for spreading roots
The time has come to be gone
And though ""Our health"" we drank a thousand times
It's time to ramble on

Ramble on, and now the time, the time is now
To sing my song, I'm going 'round the world, I gotta find my girl
On my way, I've been this way ten years to the day
I gotta ramble on, I gotta find the queen of all my dreams

I tell you no lie

Mine's a tale that can't be told, my freedom I hold dear
How years ago in days of old, when magic filled the air
'Twas in the darkest depths of Mordor, I met a girl so fair
But Gollum and the Evil One crept up and slipped away with her
Her, her, yeah
Ah, there's nothing I can do now
I guess I'll keep on

Ramblin', I'm gonna shake (Sing my song)
I gotta find my baby
I'm gonna ramble on, sing my song
Gonna work my way, going 'round the world
Baby, baby (Ramble on)
Do do do do do do do do, my baby
I can't stop this feeling in my heart
Every time I think about my baby I think, ""We gots to part""
Gotta keep on searching for my baby
Baby, baby, baby, baby, baby
I gotta keep on searching for my baby
My, my, my, my, my, my, baby
I can't find my bluebird!
I listened to what my bluebird said, but I, I can't find my bluebird!
I keep rambling, baby"
All My Love,Led Zeppelin,lovemaking,True,1476,"Should I fall out of love, my fire in the light
To chase a feather in the wind
Within the glow that weaves a cloak of delight
There moves a thread that has no end

For many hours and days that pass ever soon
The tides have caused the flame to dim
At last, the arm is straight, the hand to the loom
Is this to end or just begin?

All of my love, all of my love
Oh, all of my love to you, now
All of my love, all of my love
Oh, all of my love to you, now

The cup is raised, the toast is made yet again
One voice is clear above the din
Proud Aryan, one word, my will to sustain
For me, the cloth once more to spin

Oh, all of my love, all of my love
Oh, all of my love for you, now
All of my love, all of my love, yes
All of my love to you, child


Yours is the cloth, mine is the hand that sews time
His is the force that lies within
Ours is the fire, all the warmth we can find
He is a feather in the wind

Oh, all of my love, all of my love
Oh, all of my love to you, now
All of my love, oh-ooh-oh, yes
All of my love to you, now
All of my love, all of my love
All of my love, love
Sometimes, sometimes
Sometimes, sometimes
Hey-hey, hey, ey
Hey-hey-hey
Ooh, yeah
It's all, all, all, all
All of my love, all of my love
All of my love to you, now
All of my love, all of my love
All of my love to, to you, and you, to you, yeah
I get a little bit lonely
Just a little
Just a little
Just a little bit lonely
Just a little bit lonely, hey-hey, hey, hey-hey, hey, hey-hey, hey, hey"
The Boxer,Simon & Garfunkel,perseverance,True,2101,"I am just a poor boy, though my story's seldom told
I have squandered my resistance for a pocketful of mumbles
Such are promises
All lies and jest
Still a man hears what he wants to hear
And disregards the rest, hmm

When I left my home and my family
I was no more than a boy
In the company of strangers
In the quiet of the railway station
Runnin' scared, laying low
Seeking out the poorer quarters, where the ragged people go
Looking for the places only they would know

Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie

Asking only workman's wages
I come lookin' for a job but I get no offers
Just a come-on from the whores on 7th Avenue
I do declare, there were times when I was so lonesome
I took some comfort there, la la la la la la la


Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie

And I'm laying out my winter clothes and wishing I was gone
Goin' home
Where the New York City winters aren't bleeding me
Leading me
Going home

In the clearing stands a boxer
And a fighter by his trade
And he carries the reminders
Of every glove that laid him down
Or cut him till he cried out in his anger and his shame
""I am leaving, I am leaving"", but the fighter still remains

Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
Lie la lie, lie la lie la lie la lie
Lie la lie, lie la lie la lie la lie, la la lie la lie
I love you"
All Along The Watchtower,Jimi Hendrix,perseverance,True,811,"""There must be some kind of way out of here""
Said the joker to the thief
""There's too much confusion
I can't get no relief
Businessmen, they drink my wine
Plowmen dig my earth
None will level on the line
Nobody offered his word,"" hey


""No reason to get excited""
The thief, he kindly spoke
""There are many here among us
Who feel that life is but a joke, but, uh
But you and I, we've been through that
And this is not our fate
So let us stop talking falsely now
The hour's getting late, hey


Hey

All along the watchtower
Princes kept the view
While all the women came and went
Barefoot servants too, well, uh
Outside in the cold distance
A wildcat did growl
Two riders were approaching
And the wind began to howl, hey

All along the watchtower
Got to be a way, got to be a way out here
All along the watchtower"
Breakfast in America,Supertramp,loneliness,True,846,"Take a look at my girlfriend
She's the only one I got
Not much of a girlfriend
I never seem to get a lot
Take a jumbo across the water
Like to see America
See the girls in California

I'm hoping it's going to come true
But there's not a lot I can do, hey

Could we have kippers for breakfast
Mummy dear, Mummy dear?
They gotta' have 'em in Texas
'Cause everyone's a millionaire
I'm a winner, I'm a sinner
Do you want my autograph?
I'm a loser, what a joker
I'm playing my jokes upon you
While there's nothing better to do, hey


Don't you look at my girlfriend (
Girlfriend
)
She's the only one I got
Not much of a girlfriend (
Girlfriend
)
I never seem to get a lot (
What she's got? Not a lot
)
Take a jumbo across the water
Like to see America
See the girls in California

I'm hoping it's going to come true
But there's not a lot I can do, hey"
Hold The Line,TOTO,lovemaking,True,1299,"It's not in the way that you hold me
It's not in the way you say you care
It's not in the way you've been treatin' my friends
It's not in the way that you stayed 'til the end

It's not in the way you look
Or the things that you say that you'll do

Hold the line
Love isn't always on time, oh, oh, oh
Hold the line
Love isn't always on time, oh, oh, oh

It's not in the words that you told me, yeah
It's not in the way you say you're mine, ooh
It's not in the way that you came back to me
It's not in the way that your love set me free

It's not in the way you look
Or the things that you say that you'll do

Hold the line
Love isn't always on time, oh, oh, oh
Hold the line
Love isn't always on time, oh, oh, oh


It's not in the words that you told me
It's not in the way you say you're mine, ooh
It's not in the way that you came back to me
It's not in the way that your love set me free

It's not in the way you look
Or the things that you say that you'll do

Hold the line
Love isn't always on time, oh, oh, oh
Hold the line
Love isn't always on time (Love isn't always on time)
Hold the line
Love isn't always on time (Love isn't always, love isn't always on time)
Hold the line
Love isn't always on time
Love isn't always on time
Love isn't always on time
Love isn't always on time, oh, oh, oh"
Brothers In Arms,Dire Straits,loneliness,True,733,"These mist covered mountains
Are a home now for me
But my home is the lowlands
And always will be
Some day you'll return to
Your valleys and your farms
And you'll no longer burn
To be brothers in arms

Through these fields of destruction
Baptisms of fire
I've witnessed your suffering
As the battle raged higher
And though they did hurt me so bad
In the fear and alarm
You did not desert me
My brothers in arms

There's so many different worlds
So many different suns
And we have just one world
But we live in different ones


Now the sun's gone to hell
And the moon riding high
Let me bid you farewell
Every man has to die
But it's written in the starlight
And every line in your palm
We're fools to make war
On our brothers in arms"
A Horse With No Name,America,perseverance,True,1855,"On the first part of the journey
I was lookin' at all the life
There were plants and birds and rocks and things
There was sand and hills and rings
The first thing I met was a fly with a buzz
And the sky with no clouds
The heat was hot and the ground was dry
But the air was full of sound

I've been through the desert on a horse with no name
It felt good to be out of the rain
In the desert, you can remember your name
'Cause there ain't no one for to give you no pain
La, la, la-la-la-la, la-la-la, la, la
La, la, la-la-la-la, la-la-la, la, la

After two days in the desert sun
My skin began to turn red
After three days in the desert fun
I was lookin' at a river bed
And the story it told of a river that flowed
Made me sad to think it was dead

You see, I've been through the desert on a horse with no name
It felt good to be out of the rain
In the desert, you can remember your name
Because there ain't no one for to give you no pain
La, la, la la-la-la-la, la-la-la, la, la
La, la, la la-la-la-la, la-la-la, la, la


After nine days, I let the horse run free
'Cause the desert had turned to sea
There were plants and birds and rocks and things
There was sand and hills and rings
The ocean is a desert with its life underground
And a perfect disguise above
Under the cities lies a heart made of ground
But the humans will give no love

You see, I've been through the desert on a horse with no name
It felt good to be out of the rain
In the desert, you can remember your name
'Cause there ain't no one for to give you no pain
La, la, la, la-la-la-la, la-la-la, la, la
La, la, la, la-la-la-la, la-la-la, la, la

La, la, la, la-la-la-la, la-la-la, la, la
La, la, la, la-la-la-la, la-la-la, la, la
La, la la-la-la-la, la-la-la, la, la
La, la, la, la-la-la-la, la-la-la, la, la
La, la, la, la-la-la-la, la-la-la, la, la
La, la la-la-la-la, la-la-la, la, la"
Junge,Die Ärzte,selfdetermination,True,1577,"Amerikas Westen, die weite Prärie
Und mittendrin: Ein kleines Haus
Und darin: Eine besorgte Mutter

Junge (Junge)
Warum hast du nichts gelernt? (Nichts gelernt)
Guck dir den Dieter an (Den Dieter an, den Dieter an)
Der hat sogar ein Auto (Auto, Auto)
Warum gehst du nicht zu Onkel Werner in die Werkstatt?
Der gibt dir 'ne Festanstellung, wenn du ihn darum bittest
Junge (Junge, Junge)

Und wie du wieder aussiehst, Löcher in der Hose, und ständig dieser Lärm
(Was soll'n die Nachbarn sagen?)
Und dann noch deine Haare, da fehlen mir die Worte
Musst du die denn färb'n? (Was soll'n die Nachbarn sagen?)
Nie kommst du nach Hause, wir wissen nicht mehr weiter

Junge (Junge)
Brich deiner Mutter nicht das Herz (Das Herz)
Es ist noch nicht zu spät, dich an der Uni einzuschreiben (-zuschreiben)
Du hast dich doch früher so für Tiere interessiert, wäre das nichts für dich?
Eine eigene Praxis, Junge (Junge, Junge)

Und wie du wieder aussiehst, Löcher in der Nase, und ständig dieser Lärm
(Was soll'n die Nachbarn sagen?)
Elektrische Gitarren, und immer diese Texte, das will doch keiner hör'n
(Was soll'n die Nachbarn sagen?)
Nie kommst du nach Hause, so viel schlechter Umgang
Wir werden dich enterb'n (Was soll das Finanzamt sagen?)
Wo soll das alles enden? Wir machen uns doch Sorgen

Und du warst so ein süßes Kind
Und du warst so ein süßes Kind
Und du warst so ein süßes Kind
Du warst so süß

Und immer deine Freunde, ihr nehmt doch alle Drogen, und ständig dieser Lärm
(Was soll'n die Nachbarn sagen?)
Denk an deine Zukunft, denk an deine Eltern
Willst du, dass wir sterb'n?"
wein in wien,Eli Preiss,party,True,1825,"Rauch' auf, trink'
Aus, yeah

Rauch' auf, trink' aus
Ich bin da, Baby, wenn du mich brauchst
Mucke laut, zieh' mich aus
Ich bin da, Baby, wenn du mich brauchst
Wein in Wien, Wein in Wien
(Trinken) Wein in Wien, Wein in Wien
(Trinken) Wein in Wien, Wein in Wien (Ja, ey)
Zeig' dir die Stadt mit Ethanol in den Ven'n (Ja)

Du schmeckst nach Bier und Tschick
Mariahilf, Hand in Hand auf dem Weg zur Trafik
Ich heb' mein Top, du machst ein Pic mit Blitz
So wie ich jetzt bin, Baby, bin ich nur für dich, ja
Ich schmeck' nach Wein und Weed (Ja, ja, ja)
Tanzen zu zweit auf der Straße mit AirPods drin
Wir sind im Rausch und fremde Leute schau'n uns an
Die Nacht wird kalt, doch du und Alk halten mich warm (Warm)

Rauch' auf, trink' aus
Ich bin da, Baby, wenn du mich brauchst
Mucke laut, zieh' mich aus
Ich bin da, Baby, wenn du mich brauchst
Wein in Wien, Wein in Wien
(Trinken) Wein in Wien, Wein in Wien
(Trinken) Wein in Wien, Wein in Wien (Ja, ey)
Zeig' dir die Stadt mit Ethanol in den Ven'n

Du weißt, ich bin verrückt (Ey, yeah, yeah)
Nimm meine Hand, bring' dich weg, wenn der Alltag drückt (Ja, ja, ja)
Hab' zu viel Feuer in mir, zu viel Temperament
Nicht einfach mit mir, dafür immer echt, yeah
Ich weiß, du bist verletzt
Tanzen zu zweit in mei'm Zimmer und lösen Stress
Voller Misstrau'n, sind vernarbt von dieser Welt
Selbst wenn alle geh'n, bin ich die, die dich hält, also

Rauch' auf, trink' aus
Ich bin da, Baby, wenn du mich brauchst
Mucke laut, zieh' mich aus
Ich bin da, Baby, wenn du mich brauchst
Wein in Wien, Wein in Wien
(Trinken) Wein in Wien, Wein in Wien
(Trinken) Wein in Wien, Wein in Wien (Ja, ey)
Zeig' dir die Stadt mit Ethanol in den Ven'n

Ah, ja-ah-ah
Hah-hah-ah, hah-hah-ah
(Trinken) Ah, ja-ah-ah
Yeah, yeah, ah-ah
(Trinken) Hah, hah, hah
Hah, hah, hah
(Trinken) Hah, hah, hah
Ja-ja, ja-ja-ah"
Ein Kompliment,Sportfreunde Stiller,lovemaking,True,833,"Wenn man so will, bist du das Ziel einer langen Reise
Die Perfektion der besten Art und Weise
In still'n Momenten leise
Die Schaumkrone der Woge der Begeisterung
Bergauf mein Antrieb und Schwung

Ich wollte dir nur mal eben sagen, dass du das Größte für mich bist
Und sichergeh'n, ob du denn dasselbe für mich fühlst
Für mich fühlst

Wenn man so will, bist du meine Chill-out-Area
Meine Feiertage in jedem Jahr
Meine Süßwarenabteilung im Supermarkt
Die Lösung, wenn mal was hakt
So wertvoll, dass man es sich gerne aufspart
Und so schön, dass man nie darauf verzichten mag

Ich wollte dir nur mal eben sagen, dass du das Größte für mich bist
Und sichergeh'n, ob du denn dasselbe für mich fühlst
Für mich fühlst


Ich wollte dir nur mal eben sagen, dass du das Größte für mich bist
Und sichergeh'n, ob du denn dasselbe für mich fühlst"
Augenblick,01099,lovemaking,True,2186,"Die Zeit bleibt wieder steh'n für einen kurzen Augenblick
Und ich glaub', das liegt daran, weil du in meine Augen blickst
Nein, ich werde mich nicht ändern, doch ich würde es für dich
Und weil ich nicht penn'n kann, schreib' ich über dich ein'n (Über dich)

Ein paar Zeil'n in mein iPhone rein
Seitdem wir uns kenn'n, kann ich nicht so gut alleine sein
Zur Party heute Abend sag' ich nein
Doch jetzt übеrleg' ich zweimal, weil viеlleicht kommst du vorbei (-bei, -bei)
Wird Zeit für warme Tage, wenn's noch hell ist um acht
Ich fahr' rum im Tourbus und voll auf dich ab
Leben rennt im Zickzack, merkst du, wie es knistert?
Ich glaub', ich bin in love

Die Zeit bleibt wieder steh'n für einen kurzen Augenblick
Und ich glaub', das liegt daran, weil du in meine Augen blickst
Nein, ich werde mich nicht ändern, doch ich würde es für dich
Und weil ich nicht penn'n kann, schreib' ich über dich ein'n Hit
Die Zeit bleibt wieder steh'n für einen kurzen Augenblick
Und ich glaub', das liegt daran, weil du in meine Augen blickst
Nein, ich werde mich nicht ändern, doch ich würde es für dich
Und weil ich nicht penn'n kann, schreib' ich über dich ein'n Hit (Über dich) (Ey)

Ich muss lächeln, wenn mein Handy vibriert
Weil ich glaub', da kommt 'ne Nachricht von dir
Und solange du dabei bist, ist klar, dass ich noch bleibe, woah (Fuck)
Wann ist das denn passiert?
Das war nicht so geplant, wir hab'n gesagt, wir machen langsam
Doch so langsam, glaub' ich, könn'n wir anfang'n
Für zwei Paar Schuhe ist noch Platz in mei'm Flur
Ich will sagen, ich mag, wenn du da bist bei mir (Ja)

Freitagabend, volles Haus
Und mein Herz pocht laut
Wenn du in meine Richtung schaust

Die Zeit bleibt wieder steh'n für einen kurzen Augenblick
Und ich glaub', das liegt daran, weil du in meine Augen blickst
Nein, ich werde mich nicht ändern, doch ich würde es für dich
Und weil ich nicht penn'n kann, schreib' ich über dich ein'n Hit
Die Zeit bleibt wieder steh'n für einen kurzen Augenblick
Und ich glaub', das liegt daran, weil du in meine Augen blickst
Nein, ich werde mich nicht ändern, doch ich würde es für dich
Und weil ich nicht penn'n kann, schreib' ich über dich ein'n Hit (Über dich)

(Mieser Dauner)"
Hardcore Vibes,Dune,party,True,724,"Hardcore vibes, that I run things, ey-eh
Hardcore vibes, that I run things, ey-eh
This one is dedicated to all the ravers in the nation
Hardcore vibes
Hardcore vibes
Hardcore vibes
Hardcore vibes, that I run things
To all the ravers in the nation
To all the ravers in the nation
To all the ravers
To all the ravers
To all the ravers in the nation
Hardcore vibes, that I run things, ey-eh
Hardcore vibes, that I run things, ey-eh
Hardcore vibes, that I run things, ey-eh
Hardcore vibes, that I run things, ey-eh
Hardcore vibes, that I run things, ey-eh
Hardcore vibes, that I run things, ey-eh
To all the ravers in the nation
To all the ravers in the nation
To all the ravers
To all the ravers
To all the ravers in the nation"
Baller,Abor & Tynna,heartbroken,True,1922,"Ich baller' Löcher in die Nacht
Sterne fall'n und knall'n auf mein Dach
Es tut noch bisschen weh, wenn ich dich wiederseh'
Aber ich komm' nie wieder, egal was du mir sagst
Ich baller' Löcher in die Nacht
Sterne fall'n und knall'n auf mein Dach
Es tut noch bisschen weh, wenn ich dich wiederseh'
Aber ich komm' nie wieder, egal was du mir sagst

Kreidesilhouetten auf dem Trottoir
Zwischen uns ein Tatort wie bеi CSI
Hast „Baby, tut mir leid“ gesagt zum erstеn Mal
Hätt wissen soll'n, dass das das Ende von uns war

Du setzt 'n Punkt nach dem Satz, als hättst du mich nie gekannt
Also wechsel' ich Parfums und kauf' mir neues Gewand
Ich krieg' wieder diesen Drang, ich will den Weltuntergang
Ha, ich glaub', das war's, I shoot for the stars

Ich baller' Löcher in die Nacht
Sterne fall'n und knall'n auf mein Dach
Es tut noch bisschen weh, wenn ich dich wiederseh'
Aber ich komm' nie wieder, egal was du mir sagst
Ich baller' Löcher in die Nacht
Sterne fall'n und knall'n auf mein Dach
Es tut noch bisschen weh, wenn ich dich wiederseh'
Aber ich komm' nie wieder, egal was du mir sagst

Ich seh' die Sternensplitter auf meiner Haut wie Glitzer
Hab' gelernt, was mich nicht killt, macht mich nur schicker
Würdest du für mich immer noch 'ne Kugel fang'n?
Weil deine Waffe ist jetzt in meiner Hand

Ich setz' 'n Punkt nach dem Satz, als hätt ich dich nie gekannt
Und dann wechsel' ich Parfums und kauf' mir neues Gewand
Ich krieg' wieder diesen Drang, ich will den Weltuntergang
Ha, ich glaub', das war's, I shoot for the stars

Ich baller' Löcher in die Nacht
Sterne fall'n und knall'n auf mein Dach
Es tut noch bisschen weh, wenn ich dich wiederseh'
Aber ich komm' nie wieder, egal was du mir sagst
Ich baller' Löcher in die Nacht
Sterne fall'n und knall'n auf mein Dach
Es tut noch bisschen weh, wenn ich dich wiederseh'
Aber ich komm' nie wieder, egal was du mir sagst

Ich baller', la-la
Ich baller', la
La-la-la-la-la-l—"
Losing It,FISHER,party,True,97,"I'm losing it
I'm losing it
I'm losing it
I'm losing it
I'm losing it
I'm losing it
I'm losing it"
"My My, Hey Hey",Neil Young,perseverance,True,554,"My my, hey hey
Rock and roll is here to stay
It's better to burn out than to fade away
My my, hey hey

Out of the blue and into the black
They give you this, but you pay for that
And once you're gone you can never come back
When you're out of the blue and into the black

The king is gone but he's not forgotten
This is the story of a Johnny Rotten
It's better to burn out than it is to rust
The king is gone but he's not forgotten

Hey hey, my my
Rock and roll can never die
There's more to the picture than meets the eye
Hey hey, my my


Hey hey, my my"
74-‘75,The Connels,heartbroken,True,1021,"Got no reason
For coming to me in the rain, running down
There's no reason
And the same voice
Coming to me like it's all slowin' down
And believe me

I was the one who let you know
I was your sorry ever after, '74-'75

It's not easy
Nothing to say 'cause it's already said
It's never easy
When I look on in your eyes, then I find that I'll do fine
When I look on in your eyes, then I'll do better

I was the one who let you know
I was your sorry ever after, '74-'75
Giving me more and I'll defy
'Cause you're really only after, '74-'75

Got no reason
For coming to me in the rain, running down
There's no reason
When I look on in your eyes, then I find that I'll do fine
When I look on in your eyes, then I'll do better

I was the one who let you know
I was your sorry ever after, '74-'75
Giving me more and I'll defy
'Cause you're really only after, '74-'75
I was the one who let you know
I was your sorry ever after, '74-'75
Giving me more and I'll defy
'Cause you're really only after, '74-'75

'74-'75
'74-'75
'74-'75"
